x	y	same_state	trips_xy	RR_trips	RR_air_db1b	pass_xy_db1b	RR_air_t100	pass_xy_t100	RR_move	n_move_avg	euclid_dist	min_cbsa_dist	RR_seq	N_pairs	N_x	N_y	N_total	zlog_RR_trips	zlog_RR_air_t100	zlog_RR_air_db1b	zlog_RR_move	bea_reg_x	bea_reg_y	flight_type	fitted	residual	standardized_residual	studentized_residual	cooks_distance	leverage	predicted_RR	is_outlier_residual	is_influential	is_anomaly	anomaly_type
Oregon	Alabama	FALSE	61070	0.000928568550908432	0.566898479964327	823	0.00220600881330698	171	0.0465462380273051	3004.65361788522	3164.40783813055	2730.44	0.507299212529256	437	334556	93057	36141038	-0.926369816646844	-0.979047684326009	-0.0529487268952112	-0.686074869570271	Far West	Southeast	Inter-regional	-0.490524770148432	0.195788958319446	0.989782924784167	0.989778451259337	0.000293463093154615	0.00179409304257848	0.323202885816262	FALSE	FALSE	FALSE	Normal
North Carolina	South Carolina	FALSE	202874458	1.06407103262733	0.157504040683297	976	3.80297649941437	1740614	0.958276668603779	161188.299891268	229.841353269733	32	4.84657501446995	17654	730014	180334	36141038	2.24317101554175	1.19240323009901	-1.14277561966388	1.56966594985069	Southeast	Southeast	Intra-regional	0.490354568364104	0.195080370697922	0.989699268448921	0.989694758866393	0.00145580410958257	0.00883877334642282	3.09281945354056	FALSE	FALSE	FALSE	Normal
Alabama	Oregon	FALSE	61070	0.000928568550908432	0.566898479964327	823	0.00220600881330698	171	0.047323263684655	3004.65361788522	3164.40783813055	2730.44	0.507299212529256	437	93057	334556	36141038	-0.926369816646844	-0.979047684326009	-0.0529487268952112	-0.676348848612267	Southeast	Far West	Inter-regional	-0.490331946182827	0.19559613435384	0.988808869153442	0.988803976362043	0.000293129527629516	0.00179558347233109	0.323346417686695	FALSE	FALSE	FALSE	Normal
South Carolina	North Carolina	FALSE	202874458	1.06407103262733	0.157504040683297	976	3.80297649941437	1740614	0.97781497739328	161188.299891268	229.841353269733	32	4.84657501446995	17654	180334	730014	36141038	2.24317101554175	1.19240323009901	-1.14277561966388	1.58627389965663	Southeast	Southeast	Intra-regional	0.490683830531643	0.194751108530383	0.988038293571829	0.988033069985618	0.00145406771707125	0.00885776818825978	3.09516517656872	FALSE	FALSE	FALSE	Normal
South Dakota	Virginia	FALSE	40464	0.00155430025292879	0.750755105329192	968	0.0187249425513992	1106	0.0986474726211543	1636.56717292838	1947.28363762027	1355.93	0.813402110296232	598	50847	522554	36141038	-0.696303122475431	-0.356201620749125	0.186144414716696	-0.20130661034317	Plains	Southeast	Inter-regional	-0.2846297842215	0.194935079028229	0.985246268472809	0.985239852871456	0.000218424593187012	0.00134827116556007	0.519242480304705	FALSE	FALSE	FALSE	Normal
Virginia	South Dakota	FALSE	40464	0.00155430025292879	0.750755105329192	968	0.0187249425513992	1106	0.0991006502320793	1636.56717292838	1947.28363762027	1355.93	0.813402110296232	598	522554	50847	36141038	-0.696303122475431	-0.356201620749125	0.186144414716696	-0.19810905455984	Southeast	Plains	Inter-regional	-0.284566390836986	0.194871685643715	0.984929678890887	0.984923128773665	0.000219538448463849	0.0013560074834449	0.519318278966881	FALSE	FALSE	FALSE	Normal
Nevada	Arizona	FALSE	26808339	0.313232092528114	0.905781632821727	34008	1.41140165867486	2164715	0.372175202072999	26129.5983449698	715.135587695365	126.5	1.44422358803671	11234	364789	770653	36141038	1.69200086907965	0.90351938319576	0.345931832906151	0.802077385871013	Far West	Southwest	Inter-regional	0.353906714481011	-0.194272280573117	-0.982838437364582	-0.982831002006098	0.000526865004963268	0.00326187570410784	2.258950500405	FALSE	FALSE	FALSE	Normal
New Jersey	Nebraska	FALSE	63768	0.000952487608137254	0.216298506293077	543	0.823088227694685	94295	0.0333589477430754	1482.50394409768	2111.4743050293	1724.7	0.715309967656932	2023	700030	146011	36141038	-0.915038329662225	0.746348819543018	-0.872915405072408	-0.871050257447505	Mideast	Plains	Inter-regional	-0.339857447825345	0.194351724691727	0.982527600192869	0.982520033744167	0.00029258993313912	0.00181523163087637	0.457238248188394	FALSE	FALSE	FALSE	Normal
Nebraska	New Jersey	FALSE	63768	0.000952487608137253	0.216298506293077	543	0.823088227694685	94295	0.0343302577509843	1482.50394409768	2111.4743050293	1724.7	0.715309967656932	2023	146011	700030	36141038	-0.915038329662225	0.746348819543018	-0.872915405072408	-0.855945914442825	Plains	Mideast	Inter-regional	-0.339557995528398	0.19405227239478	0.981020912534586	0.981012712460872	0.000294041008184853	0.00182981513813096	0.45755362925987	FALSE	FALSE	FALSE	Normal
Missouri	Massachusetts	FALSE	552449	0.00316516817021516	0.643652063776357	6662	0.618777833852974	370262	0.0364491394718305	4494.23458452732	1799.96269105156	1499.34	0.388920100567235	3143	171195	1706057	36141038	-0.377366816143336	0.66319393416853	0.0551295624168371	-0.823909521076435	Plains	New England	Inter-regional	-0.216413294892928	-0.193726315727048	-0.979083491209643	-0.979074480736533	0.000198246796942972	0.00123930846290128	0.60755654692198	FALSE	FALSE	FALSE	Normal
South Dakota	Michigan	FALSE	81465	0.00294128268633406	0.641923202218065	524	0.00151381496167434	71	0.0934698191090812	1804.6261986534	1178.31654649715	705	0.412139091914552	423	50847	729511	36141038	-0.410313421066275	-1.08855137905546	0.0528402320788291	-0.238730442959712	Plains	Great Lakes	Inter-regional	-0.191453778012323	-0.193502412128006	-0.978538188280444	-0.978528950598702	0.000389672930634957	0.00243577291475668	0.643496548724025	FALSE	FALSE	FALSE	Normal
Arizona	Nevada	FALSE	26808339	0.313232092528114	0.905781632821727	34008	1.41140165867486	2164715	0.349837498584908	26129.5983449698	715.135587695365	126.5	1.44422358803671	11234	770653	364789	36141038	1.69200086907965	0.90351938319576	0.345931832906151	0.752839264381585	Southwest	Far West	Inter-regional	0.352930540371829	-0.193296106463936	-0.977948135533702	-0.977938652435036	0.000537412461827221	0.00336020336268844	2.25387870539183	FALSE	FALSE	FALSE	Normal
West Virginia	Utah	FALSE	13761	0.00070256996946233	0.362000370829899	70	0.000156617752715882	2	0.0867927019808885	1450.23477026093	2671.66539655404	2319.27	0.503015049682398	1348	152824	633750	36141038	-1.05039299165566	-1.74312223068447	-0.434693997369315	-0.289592883845738	Southeast	Rocky Mountain	Inter-regional	-0.491752732543993	0.193333711429431	0.977879803129911	0.977870291639541	0.000452797318541406	0.0028330355614227	0.322290324301475	FALSE	FALSE	FALSE	Normal
Michigan	South Dakota	FALSE	81465	0.00294128268633406	0.641923202218065	524	0.00151381496167434	71	0.0923727092024659	1804.6261986534	1178.31654649715	705	0.412139091914552	423	729511	50847	36141038	-0.410313421066275	-1.08855137905546	0.0528402320788291	-0.246879001527782	Great Lakes	Plains	Inter-regional	-0.191615327877767	-0.193340862262563	-0.977730769393762	-0.977721196001901	0.000392145602339439	0.00245523139826689	0.643257223905161	FALSE	FALSE	FALSE	Normal
Massachusetts	Missouri	FALSE	552449	0.00316516817021516	0.643652063776357	6662	0.618777833852974	370262	0.0353264797726271	4494.23458452732	1799.96269105156	1499.34	0.388920100567235	3143	1706057	171195	36141038	-0.377366816143336	0.66319393416853	0.0551295624168371	-0.840731259657407	New England	Plains	Inter-regional	-0.216746795546029	-0.193392815073948	-0.977418516227419	-0.977408813234479	0.000204267586584972	0.00128124678564577	0.60709017505676	FALSE	FALSE	FALSE	Normal
Utah	West Virginia	FALSE	13761	0.00070256996946233	0.362000370829899	70	0.000156617752715882	2	0.0890724305195782	1450.23477026093	2671.66539655404	2319.27	0.503015049682398	1348	633750	152824	36141038	-1.05039299165566	-1.74312223068447	-0.434693997369314	-0.271878787893341	Rocky Mountain	Southeast	Inter-regional	-0.491401540392197	0.192982519277634	0.97612105487484	0.976110814730499	0.000456905805420399	0.0028689488545587	0.322551049715686	FALSE	FALSE	FALSE	Normal
Massachusetts	New Hampshire	FALSE	185178850	4.94188945460421	0.00678080727657862	4	0.332948621608739	12998	3.14827306634676	91799.7637474046	159.264145041748	47.16	6.4838859542178	30868	1706057	100851	36141038	2.93530085228325	0.482567739326868	-3.80494653338823	2.55666323592724	New England	New England	Intra-regional	0.620872904649363	0.190962462740951	0.969481008606249	0.969468053734321	0.0016166128069019	0.0102145611756187	4.17708107374407	FALSE	FALSE	FALSE	Normal
Utah	Alabama	FALSE	113900	0.00183374113888582	0.824125032624704	1473	0.00372112426908255	330	0.0656816678783162	3201.84621571383	2339.63524266547	2007.08	0.688810744813167	1124	633750	93057	36141038	-0.622264544881404	-0.826881903550009	0.265512653179915	-0.474263911344443	Rocky Mountain	Southeast	Inter-regional	-0.353436275882995	0.191536188975329	0.96792717034422	0.967913588448605	0.000165483986630138	0.00105867301646675	0.443163235149894	FALSE	FALSE	FALSE	Normal
New Hampshire	Massachusetts	FALSE	185178850	4.94188945460421	0.00678080727657862	4	0.332948621608739	12998	3.21116754096721	91799.7637474046	159.264145041748	47.16	6.4838859542178	30868	100851	1706057	36141038	2.93530085228325	0.482567739326868	-3.80494653338823	2.57317369027755	New England	New England	Intra-regional	0.621200233913357	0.190635133476957	0.967858963612709	0.967845354264971	0.00162416343762449	0.0102958502715519	4.1802305410345	FALSE	FALSE	FALSE	Normal
Alabama	Utah	FALSE	113900	0.00183374113888582	0.824125032624704	1473	0.00372112426908255	330	0.066721463513359	3201.84621571383	2339.63524266547	2007.08	0.688810744813167	1124	93057	633750	36141038	-0.622264544881404	-0.826881903550009	0.265512653179915	-0.464151956624334	Southeast	Rocky Mountain	Inter-regional	-0.35323580055834	0.191335713650674	0.966911511778734	0.966897521717951	0.000164311711719678	0.0010533885336724	0.443367851616009	FALSE	FALSE	FALSE	Normal
Massachusetts	Washington	FALSE	656535	0.00412346069760441	0.659200208927616	10515	0.623910815611806	676878	0.029420461869021	4678.50067615078	3816.28814967904	3459.77	0.266664438397497	11866	1706057	942641	36141038	-0.258519438431135	0.665601618061439	0.075446146452011	-0.935241006258297	New England	Far West	Inter-regional	-0.383740355269158	-0.19029454144249	-0.963462379189464	-0.963447012943912	0.000747467219341759	0.00480817955003002	0.413294517959628	FALSE	FALSE	FALSE	Normal
Washington	Massachusetts	FALSE	656535	0.00412346069760441	0.659200208927616	10515	0.623910815611806	676878	0.0293347986074129	4678.50067615078	3816.28814967904	3459.77	0.266664438397497	11866	942641	1706057	36141038	-0.258519438431135	0.665601618061439	0.075446146452011	-0.936693161575377	Far West	New England	Inter-regional	-0.383769145084451	-0.190265751627197	-0.963317384191755	-0.963301960429384	0.000747490061020567	0.00480976638513825	0.413267121161026	FALSE	FALSE	FALSE	Normal
South Carolina	Oklahoma	FALSE	127609	0.00183973089237623	1.08425472239645	1369	0.0130136354458565	691	0.0828409856794704	5123.4263656715	1526.62501554293	1038.23	0.880956698085426	442	180334	100552	36141038	-0.620803410166221	-0.462220444864557	0.499025320581224	-0.321212570308628	Southeast	Southwest	Inter-regional	-0.24540234561578	0.190356907552537	0.962078157293092	0.962062243054561	0.000198963743990925	0.00128808557482865	0.568326169611814	FALSE	FALSE	FALSE	Normal
Oklahoma	South Carolina	FALSE	127609	0.00183973089237623	1.08425472239645	1369	0.0130136354458565	691	0.0838996167399943	5123.4263656715	1526.62501554293	1038.23	0.880956698085426	442	100552	180334	36141038	-0.620803410166221	-0.462220444864557	0.499025320581224	-0.312624527208703	Southwest	Southeast	Inter-regional	-0.245232082716443	0.190186644653201	0.961218411973682	0.961202158613304	0.000198857323737915	0.00128969853979896	0.568549022620545	FALSE	FALSE	FALSE	Normal
Wisconsin	Vermont	FALSE	66028	0.00691467048750718	1.10182292873166	201	0.000210586332854614	2	0.165642916237405	1749.51689962561	1376.67801493602	1154.38	0.435735411496783	1681	541166	257641	36141038	-0.0260030781412044	-1.65870046419291	0.512707433752364	0.174283448867809	Great Lakes	New England	Inter-regional	-0.170743848414523	-0.190033295820671	-0.961074930632852	-0.961058620769381	0.000401583261714921	0.00260184198291829	0.674925988977979	FALSE	FALSE	FALSE	Normal
Iowa	Colorado	FALSE	957480	0.0151527516477857	1.57278561631597	5352	2.88384562642709	546979	0.213674796949742	10835.9799675519	1073.31996266315	597.08	0.714450777913469	5188	149390	1756737	36141038	0.327210813689348	1.11177126268104	0.81565468000019	0.367406140567862	Plains	Rocky Mountain	Inter-regional	0.0439621653661842	-0.189989851926993	-0.960554471388997	-0.960537956789715	0.000304648264564173	0.00197718102595375	1.10652738191941	FALSE	FALSE	FALSE	Normal
Vermont	Wisconsin	FALSE	66028	0.00691467048750718	1.10182292873166	201	0.000210586332854614	2	0.164199247527979	1749.51689962561	1376.67801493602	1154.38	0.435735411496783	1681	257641	541166	36141038	-0.0260030781412044	-1.65870046419291	0.512707433752364	0.167731882748375	New England	Great Lakes	Inter-regional	-0.170873736985145	-0.189903407250049	-0.960423176800016	-0.960406610607535	0.000402690211986084	0.00261252809187099	0.674724162642356	FALSE	FALSE	FALSE	Normal
Colorado	Iowa	FALSE	957480	0.0151527516477857	1.57278561631597	5352	2.88384562642709	546979	0.212829191973474	10835.9799675519	1073.31996266315	597.08	0.714450777913469	5188	1756737	149390	36141038	0.327210813689348	1.11177126268104	0.81565468000019	0.364363234174832	Rocky Mountain	Plains	Inter-regional	0.0439018379948775	-0.189929524555686	-0.960244112504425	-0.96022747598289	0.000302734154006961	0.00196605054573302	1.10637368608658	FALSE	FALSE	FALSE	Normal
Wyoming	Minnesota	FALSE	79453	0.00757910066126584	0.920068067758977	556	0.741465350049594	22722	0.415661951917964	3585.36655309947	1108.26418299063	685.34	0.607506131170048	8320	402159	1230766	36141038	0.0152871488891026	0.715911520054489	0.359252912238991	0.890370769972437	Rocky Mountain	Plains	Inter-regional	-0.0269922536417211	-0.189457081009933	-0.959741082582813	-0.959724248711716	0.000908603222458044	0.00588375422352863	0.939740072229063	FALSE	FALSE	FALSE	Normal
Kentucky	South Carolina	FALSE	1484149	0.0168136456702945	1.62282171440873	3986	0.588002518431969	59160	0.205232345414812	14201.8761384976	566.784429606977	227.16	1.82125582274306	966	106299	180334	36141038	0.374056710304125	0.64832574835137	0.84231491479493	0.336520023980216	Southeast	Southeast	Intra-regional	0.071107090370356	0.189263862894245	0.957097088379048	0.957079222535723	0.000370598144065069	0.00242152840939681	1.17789638892971	FALSE	FALSE	FALSE	Normal
South Carolina	Kentucky	FALSE	1484149	0.0168136456702945	1.62282171440873	3986	0.588002518431969	59160	0.208089538793858	14201.8761384976	566.784429606977	227.16	1.82125582274306	966	180334	106299	36141038	0.374056710304125	0.64832574835137	0.84231491479493	0.347100501735318	Southeast	Southeast	Intra-regional	0.0713168544339489	0.189054098830653	0.956040511499304	0.956022235763678	0.000371118436569547	0.00243026958621161	1.17846544983836	FALSE	FALSE	FALSE	Normal
Arkansas	Maryland	FALSE	71530	0.00113335147196378	0.679079792587756	677	0.0228171359787569	1525	0.0585352859237544	3073.99862254918	1464.87727798173	1073.9	0.332078554637983	624	136619	497088	36141038	-0.837493789975242	-0.298606384651417	0.100735702898403	-0.547264290822958	Southeast	Mideast	Inter-regional	-0.289768869367301	-0.188990300511918	-0.955332968263257	-0.955314418836995	0.00024777024123141	0.00162623769072217	0.513134400411191	FALSE	FALSE	FALSE	Normal
Minnesota	Wyoming	FALSE	79453	0.00757910066126584	0.920068067758977	556	0.741465350049594	22722	0.387497679776775	3585.36655309947	1108.26418299063	685.34	0.607506131170048	8320	1230766	402159	36141038	0.0152871488891026	0.715911520054489	0.359252912238991	0.834256927867081	Plains	Rocky Mountain	Inter-regional	-0.0281047428710618	-0.188344591780592	-0.953859519094902	-0.953840401759379	0.000818859109077184	0.00537097003435212	0.937335913574051	FALSE	FALSE	FALSE	Normal
Iowa	Kansas	FALSE	864591	0.0260236782888498	0.457373868674883	57	0.0637072154635736	356	0.444012853388342	10995.1857750772	574.397497304259	191.71	1.96776580538734	974	149390	119747	36141038	0.570831398835525	0.000616355772085409	-0.235666916543589	0.943307367542222	Plains	Plains	Intra-regional	0.105355203086331	0.188618206313753	0.953696948224882	0.953677768399259	0.000324929655251992	0.00213889718170097	1.27454508656878	FALSE	FALSE	FALSE	Normal
Arizona	Texas	FALSE	9311358	0.0132333700427888	0.985943889437653	81412	1.17068989824033	5762193	0.0608261278520585	39651.1267633472	1192.99608600046	403.98	0.682514406375703	22585	770653	1551851	36141038	0.266213222901806	0.849021505696102	0.418116635502787	-0.523165371721753	Southwest	Southwest	Intra-regional	0.0222392415941709	-0.188127418784762	-0.952745365414059	-0.952725820486973	0.000812383210132485	0.00534112401897653	1.05254153204824	FALSE	FALSE	FALSE	Normal
Maryland	Arkansas	FALSE	71530	0.00113335147196378	0.679079792587756	677	0.0228171359787569	1525	0.0557045542299787	3073.99862254918	1464.87727798173	1073.9	0.332078554637983	624	497088	136619	36141038	-0.837493789975242	-0.298606384651417	0.100735702898403	-0.578030590439212	Mideast	Southeast	Inter-regional	-0.290378828972018	-0.1883803409072	-0.952253693026329	-0.952233959906471	0.00024745640791256	0.00163468511447456	0.512414217271986	FALSE	FALSE	FALSE	Normal
Texas	Arizona	FALSE	9311358	0.0132333700427888	0.985943889437653	81412	1.17068989824033	5762193	0.0602396598580605	39651.1267633472	1192.99608600046	403.98	0.682514406375703	22585	1551851	770653	36141038	0.266213222901806	0.849021505696102	0.418116635502787	-0.529269290026012	Southwest	Southwest	Intra-regional	0.0221182278992342	-0.188006405089825	-0.952149252555279	-0.952129479499293	0.000816709984133629	0.00537610746045929	1.0522482881755	FALSE	FALSE	FALSE	Normal
Kentucky	Idaho	FALSE	37683	0.00125769131360018	0.51319127885072	601	0.012079276638517	521	0.0835115397137488	1847.89280324571	2560.21561822526	1982.37	0.277006342179724	129	106299	158333	36141038	-0.791000239930994	-0.483928294735299	-0.137663559376872	-0.31576258003307	Southeast	Rocky Mountain	Inter-regional	-0.369363268935409	-0.188147018526764	-0.950937499991271	-0.950917264596043	0.00020336130351774	0.0013475038390722	0.427205397443765	FALSE	FALSE	FALSE	Normal
Arkansas	Pennsylvania	FALSE	271245	0.00203906684793877	0.851555004759223	1637	0.106479777918772	11456	0.0851536278896849	9533.95227319301	1444.46641919475	1032.44	0.394641751154438	649	136619	435042	36141038	-0.574697096869526	0.150313821579222	0.293382794690178	-0.302563802057193	Southeast	Mideast	Inter-regional	-0.215836780861523	-0.187960189573551	-0.949936778310559	-0.949916162498892	0.000185037620343778	0.0012288189008452	0.608363597149872	FALSE	FALSE	FALSE	Normal
Idaho	Kentucky	FALSE	37683	0.00125769131360018	0.51319127885072	601	0.012079276638517	521	0.0819500956504361	1847.89280324571	2560.21561822526	1982.37	0.277006342179724	129	158333	106299	36141038	-0.791000239930994	-0.483928294735299	-0.137663559376872	-0.328508496924381	Rocky Mountain	Southeast	Inter-regional	-0.369615964076708	-0.187894323385465	-0.949644823333601	-0.94962409677681	0.000197896308978339	0.00131490719399893	0.426956899402461	FALSE	FALSE	FALSE	Normal
Louisiana	Michigan	FALSE	532316	0.00323298445302777	1.07448286481542	6840	0.822147669176105	318429	0.060066106328867	8211.89807330347	1583.82179745662	1117.12	0.439194114157539	2189	246921	729511	36141038	-0.367844418926399	0.746015586555645	0.491318742680352	-0.531084161378121	Southeast	Great Lakes	Inter-regional	-0.169430379617519	-0.18791310908168	-0.949626650849474	-0.949605917403019	0.000162041347028389	0.00107696932221492	0.67697030720251	FALSE	FALSE	FALSE	Normal
Kansas	Iowa	FALSE	864591	0.0260236782888498	0.457373868674883	57	0.0637072154635736	356	0.469920601541885	10995.1857750772	574.397497304259	191.71	1.96776580538734	974	119747	149390	36141038	0.570831398835525	0.000616355772085409	-0.235666916543589	0.988927739833513	Plains	Plains	Intra-regional	0.106259653234608	0.187713756165476	0.949217592884052	0.949196704463756	0.000351616284642762	0.00233600073051628	1.27720218614199	FALSE	FALSE	FALSE	Normal
Pennsylvania	Arkansas	FALSE	271245	0.00203906684793877	0.851555004759223	1637	0.106479777918772	11456	0.0817016115151613	9533.95227319301	1444.46641919475	1032.44	0.394641751154438	649	435042	136619	36141038	-0.574697096869526	0.150313821579222	0.293382794690178	-0.330554806769544	Mideast	Southeast	Inter-regional	-0.216391718646793	-0.187405251788282	-0.947114278540275	-0.947092596612452	0.00017828631306008	0.00119109634339601	0.607586731775297	FALSE	FALSE	FALSE	Normal
Michigan	Louisiana	FALSE	532316	0.00323298445302777	1.07448286481542	6840	0.822147669176105	318429	0.0568670951003314	8211.89807330347	1583.82179745662	1117.12	0.439194114157539	2189	729511	246921	36141038	-0.367844418926399	0.746015586555645	0.491318742680352	-0.565258655458938	Great Lakes	Southeast	Inter-regional	-0.170107908639889	-0.18723558005931	-0.946209422680542	-0.946187401102728	0.000162990432808246	0.00109110038399686	0.675915010716926	FALSE	FALSE	FALSE	Normal
North Carolina	Arkansas	FALSE	473667	0.00439509587431384	1.52319490174322	3240	1.71691817714009	291713	0.109462157937257	10407.2981845111	1188.68574148359	623.64	1.26758804835844	3498	730014	136619	36141038	-0.229839070781876	0.960627957051434	0.788381448804881	-0.128135879599275	Southeast	Southeast	Intra-regional	-0.0832682636198666	0.186246399347622	0.943090688282733	0.943067503961023	0.000755393366445881	0.00507002404780954	0.82552786364715	FALSE	FALSE	FALSE	Normal
West Virginia	North Dakota	FALSE	4757	0.00124697743017319	0.883204342574513	20	0.00164476185432815	2	0.113252871035115	354.403904715879	1878.48543758472	1453.69	0.711793040925703	507	152824	168447	36141038	-0.794822869729354	-1.06443337407018	0.324445695096764	-0.103926017275813	Southeast	Plains	Inter-regional	-0.333902171488349	0.186255909156821	0.941664570323413	0.941640858389137	0.000289085647248977	0.00195225541780974	0.463551326840409	FALSE	FALSE	FALSE	Normal
Arkansas	North Carolina	FALSE	473667	0.00439509587431384	1.52319490174322	3240	1.71691817714009	291713	0.112630388904813	10407.2981845111	1188.68574148359	623.64	1.26758804835844	3498	136619	730014	36141038	-0.229839070781876	0.960627957051434	0.788381448804881	-0.107854001663048	Southeast	Southeast	Intra-regional	-0.082866163711746	0.185844299439501	0.941067393746719	0.94104346163782	0.000756193760479715	0.00509710502445136	0.826292548459148	FALSE	FALSE	FALSE	Normal
North Dakota	West Virginia	FALSE	4757	0.00124697743017319	0.883204342574513	20	0.00164476185432815	2	0.116016542829121	354.403904715879	1878.48543758472	1453.69	0.711793040925703	507	168447	152824	36141038	-0.794822869729354	-1.06443337407018	0.324445695096764	-0.0867051578907584	Plains	Southeast	Inter-regional	-0.333560758035499	0.185914495703971	0.939958099247332	0.939933759337994	0.000294202245838301	0.00199394613048565	0.463915883356236	FALSE	FALSE	FALSE	Normal
Iowa	Alabama	FALSE	232960	0.00410188240653378	1.00290846760611	380	0.00101851217926011	16	0.131864579971664	5862.05330910475	1188.79345493056	729.28	1.05029527585357	404	149390	93057	36141038	-0.260877975357552	-1.20367505610433	0.432638683756249	0.00575970883577865	Plains	Southeast	Inter-regional	-0.163864451172849	0.185175863239151	0.93631145398735	0.936285784359424	0.00031937860788949	0.00218106266479717	0.685702209431516	FALSE	FALSE	FALSE	Normal
Alabama	Iowa	FALSE	232960	0.00410188240653378	1.00290846760611	380	0.00101851217926011	16	0.13368510357595	5862.05330910475	1188.79345493056	729.28	1.05029527585357	404	93057	149390	36141038	-0.260877975357552	-1.20367505610433	0.432638683756249	0.0157580045116761	Southeast	Plains	Inter-regional	-0.163666229204189	0.184977641270491	0.935303319914648	0.935277285613238	0.000316861187190837	0.00216856540388732	0.686015251091127	FALSE	FALSE	FALSE	Normal
Virginia	Michigan	FALSE	2033168	0.00797427215817647	0.951922882539999	15482	1.11209245182196	1302841	0.0750481623990471	18801.0762237112	934.8177062537	515.31	0.61273368500055	6463	522554	729511	36141038	0.038162851521335	0.834055686807544	0.388225447499486	-0.387287365073578	Southeast	Great Lakes	Inter-regional	-0.0277917188066074	-0.184936524889945	-0.93474593409854	-0.934719698717918	0.000207413721426202	0.00142227454996954	0.938011755599125	FALSE	FALSE	FALSE	Normal
Rhode Island	California	FALSE	186541	0.000972966521651376	0.316511946723105	2841	0.0048155435788574	2347	0.0239431501183528	3088.3393838015	4092.66690618007	3957.29	0.380871034201489	13252	225715	5571135	36141038	-0.90555793781038	-0.751811037436808	-0.548971515725706	-1.03354612430656	New England	Far West	Inter-regional	-0.603782927403176	0.184560872590253	0.934300620529423	0.934274224778582	0.000661554793129946	0.00452661387053944	0.249010163011565	FALSE	FALSE	FALSE	Normal
Michigan	Virginia	FALSE	2033168	0.00797427215817647	0.951922882539998	15482	1.11209245182196	1302841	0.0738281185140959	18801.0762237112	934.8177062537	515.31	0.61273368500055	6463	729511	522554	36141038	0.038162851521335	0.834055686807544	0.388225447499486	-0.398119323317601	Great Lakes	Southeast	Inter-regional	-0.0280064686156923	-0.18472177508086	-0.933671444527755	-0.93364482261392	0.000210348430570718	0.00144568630026417	0.937548042476877	FALSE	FALSE	FALSE	Normal
California	Rhode Island	FALSE	186541	0.000972966521651375	0.316511946723105	2841	0.0048155435788574	2347	0.0248987247936766	3088.3393838015	4092.66690618007	3957.29	0.380871034201489	13252	5571135	225715	36141038	-0.90555793781038	-0.751811037436808	-0.548971515725706	-1.01554610750835	Far West	New England	Inter-regional	-0.603426066705982	0.184204011893059	0.932489010256211	0.932461964639784	0.000657406208416668	0.00451577183877562	0.249214859278982	FALSE	FALSE	FALSE	Normal
Rhode Island	Massachusetts	FALSE	178494928	5.69405173026695	0.00122743763824229	2	0.0288867571120315	2414	3.23530367684845	72059.4626241938	67.5393591990172	60.7	6.23050379655498	66386	225715	1706057	36141038	2.99915500381632	-0.22987268942917	-5.18990799170955	2.5794244978242	New England	New England	Intra-regional	0.611330452243107	0.183192712749562	0.930801035229484	0.930773387773399	0.00173047846117638	0.0118421365402205	4.08630192501151	FALSE	FALSE	FALSE	Normal
North Carolina	Mississippi	FALSE	1089679	0.00921806594313728	2.19477281104435	2189	2.67320120295346	218860	0.151738898225674	14235.9895882258	997.423888709025	514.06	1.52627998318946	2066	730014	67014	36141038	0.103408132502381	1.08966548333047	1.09932746892341	0.108954697532647	Southeast	Southeast	Intra-regional	-5.93009878103854e-05	0.183693509574382	0.930475820053372	0.930448057050103	0.000832671711441089	0.00573741118703043	0.99986346375139	FALSE	FALSE	FALSE	Normal
Mississippi	North Carolina	FALSE	1089679	0.00921806594313728	2.19477281104435	2189	2.67320120295346	218860	0.155592546844162	14235.9895882258	997.423888709025	514.06	1.52627998318946	2066	67014	730014	36141038	0.103408132502381	1.08966548333047	1.09932746892341	0.127576052710246	Southeast	Southeast	Intra-regional	0.000309878100513536	0.183324330486058	0.928618482875447	0.928590062485451	0.000833302225074795	0.00576458930776285	1.00071377531133	FALSE	FALSE	FALSE	Normal
Massachusetts	Rhode Island	FALSE	178494928	5.69405173026695	0.00122743763824229	2	0.0288867571120315	2414	3.32931561683741	72059.4626241938	67.5393591990172	60.7	6.23050379655498	66386	1706057	225715	36141038	2.99915500381632	-0.22987268942917	-5.18990799170955	2.60333781631685	New England	New England	Intra-regional	0.611804547551194	0.182718617441475	0.928435672832635	0.928407187969973	0.00173532326643913	0.0119347581952325	4.09076515089988	FALSE	FALSE	FALSE	Normal
Oklahoma	Illinois	FALSE	1138400	0.00711220517742887	0.783413462222663	4132	1.30337830331263	544936	0.0863871997736865	12657.9314841207	880.527867816133	445.16	0.614799280478782	1013	100552	592224	36141038	-0.0133275792409942	0.880313210418623	0.222389296736751	-0.292783253386135	Southwest	Great Lakes	Inter-regional	-0.0276139621716496	-0.18365268727045	-0.928248722559248	-0.928220171806579	0.000202010886059435	0.00140471046076627	0.938395762183842	FALSE	FALSE	FALSE	Normal
